pod,queue_sec,jct_sec
ph-application-1508364558011-19797-stzfg,117.0,129.0
ph-application-1508364558011-20195-m44q7,115.0,127.0
ph-application-1508364558011-20217-8f6hm,115.0,127.0
ph-application-1508364558011-20330-pwmhc,111.0,123.0
ph-application-1508364558011-20432-xwztk,114.0,126.0
ph-application-1508364558011-20626-7br2q,110.0,121.0
ph-application-1508364558011-20627-v8zz4,115.0,126.0
ph-application-1508364558011-20810-l4fwd,109.0,120.0
ph-application-1508364558011-21060-5lg6j,110.0,122.0
ph-application-1508364558011-21125-pltbh,107.0,119.0
ph-application-1508364558011-21187-n4wp7,107.0,118.0
ph-application-1508364558011-21457-f5b7v,104.0,115.0
ph-application-1508364558011-21507-bv4km,109.0,120.0
