pod,queue_sec,jct_sec
ph-application-1508364558011-14119-hcq75,271.0,282.0
ph-application-1508364558011-14122-4pqmc,270.0,282.0
ph-application-1508364558011-1424-649d9,806.0,808.0
ph-application-1508364558011-14341-mjtz9,280.0,292.0
ph-application-1508364558011-14498-pxl8t,290.0,291.0
ph-application-1508364558011-14620-zxf74,277.0,278.0
ph-application-1508364558011-14969-qhcv9,276.0,287.0
ph-application-1508364558011-14972-57mzt,273.0,284.0
ph-application-1508364558011-14987-9lgvd,286.0,297.0
ph-application-1508364558011-14996-74tgr,273.0,284.0
ph-application-1508364558011-15015-6pjrh,288.0,290.0
ph-application-1508364558011-15263-wspmg,288.0,300.0
ph-application-1508364558011-15504-lpfzm,283.0,285.0
ph-application-1508364558011-15538-z65kn,282.0,294.0
ph-application-1508364558011-15570-44m5q,301.0,302.0
ph-application-1508364558011-15611-w2p9r,280.0,292.0
ph-application-1508364558011-15820-dqzbt,306.0,308.0
ph-application-1508364558011-15870-t52dw,276.0,278.0
ph-application-1508364558011-15896-5jt9f,278.0,289.0
ph-application-1508364558011-16113-szdm8,279.0,291.0
ph-application-1508364558011-16134-8d579,279.0,291.0
ph-application-1508364558011-16219-m9vkj,307.0,318.0
ph-application-1508364558011-16304-6l9d6,278.0,289.0
ph-application-1508364558011-16339-pf9qb,281.0,292.0
ph-application-1508364558011-16356-lpx22,297.0,308.0
ph-application-1508364558011-16517-p5hn2,297.0,309.0
ph-application-1508364558011-1678-glx9d,164.0,175.0
ph-application-1508364558011-16849-ntlqc,291.0,303.0
ph-application-1508364558011-17007-7g8kc,292.0,303.0
ph-application-1508364558011-17014-cmx6k,286.0,287.0
ph-application-1508364558011-17064-8fsgl,299.0,310.0
ph-application-1508364558011-17108-mm6cz,299.0,311.0
ph-application-1508364558011-17267-67rqg,297.0,309.0
ph-application-1508364558011-17339-z5hsm,303.0,305.0
ph-application-1508364558011-17632-gz7dx,298.0,310.0
ph-application-1508364558011-17655-dgrq4,299.0,310.0
ph-application-1508364558011-17904-p7wm9,294.0,306.0
ph-application-1508364558011-17945-cqwdp,294.0,306.0
ph-application-1508364558011-1804-57qv8,167.0,178.0
ph-application-1508364558011-18258-lks8s,299.0,310.0
ph-application-1508364558011-18327-fnbn7,302.0,313.0
ph-application-1508364558011-18345-zgkj9,300.0,312.0
ph-application-1508364558011-18419-bl4sb,302.0,314.0
ph-application-1508364558011-18482-7xrhf,316.0,328.0
ph-application-1508364558011-18486-bhjrc,308.0,320.0
ph-application-1508364558011-18540-4qfd8,309.0,320.0
ph-application-1508364558011-18572-mql2t,308.0,320.0
ph-application-1508364558011-1862-7hvgr,163.0,174.0
ph-application-1508364558011-18789-bnhv4,307.0,319.0
ph-application-1508364558011-1883-8tff7,166.0,178.0
ph-application-1508364558011-18922-85t8z,631.0,642.0
ph-application-1508364558011-19128-vx6mh,316.0,327.0
ph-application-1508364558011-1934-cpzln,166.0,178.0
ph-application-1508364558011-19382-44g7w,307.0,319.0
ph-application-1508364558011-19441-lzzwk,307.0,319.0
ph-application-1508364558011-19579-q8m2g,312.0,324.0
ph-application-1508364558011-19665-m94n8,308.0,320.0
ph-application-1508364558011-19797-8slnv,306.0,318.0
ph-application-1508364558011-20195-ccr6d,312.0,324.0
ph-application-1508364558011-20217-jbt6s,304.0,316.0
ph-application-1508364558011-20330-jjkgb,308.0,320.0
ph-application-1508364558011-20432-p6zn9,306.0,318.0
ph-application-1508364558011-20626-7g67w,302.0,313.0
ph-application-1508364558011-20627-qzll8,308.0,320.0
ph-application-1508364558011-20810-fzm9b,304.0,315.0
ph-application-1508364558011-21060-wmlvn,298.0,310.0
ph-application-1508364558011-21125-xhqfb,295.0,307.0
ph-application-1508364558011-21187-rm2r2,302.0,314.0
ph-application-1508364558011-21457-q65r7,300.0,311.0
ph-application-1508364558011-21507-vv99s,299.0,311.0
