namespace,pod,phase,start,finish
ns-16904409679649498,violet-run-pipeline-gpu-qq282-305231543,Running,2024-01-04 09:00:00+09:00,2024-01-04 09:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-qqw99-3610954670,Failed,2023-12-31 01:45:00+09:00,2024-01-01 01:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-qrstf-3318118143,Running,2023-12-27 14:30:00+09:00,2024-01-03 13:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-qrstf-3318118143,Failed,2024-01-03 13:15:00+09:00,2024-02-08 00:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-qsg94-1777511973,Failed,2023-11-17 09:45:00+09:00,2023-11-18 09:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-qsjnf-2677394743,Running,2023-11-11 16:15:00+09:00,2023-11-11 16:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-qsjnf-2677394743,Failed,2023-11-11 16:45:00+09:00,2023-11-12 16:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-qwfpj-3965035253,Running,2023-11-23 09:00:00+09:00,2023-11-28 16:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-qx4cf-3764207183,Running,2023-12-05 20:45:00+09:00,2024-01-05 17:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-r7qhc-2671513612,Running,2024-01-30 09:00:00+09:00,2024-01-30 09:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-rd2d5-1069693748,Running,2024-01-30 17:15:00+09:00,2024-02-08 00:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-rg6cv-3233420395,Running,2024-01-25 09:00:00+09:00,2024-01-25 09:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-rm2rv-1167110538,Running,2023-11-16 10:00:00+09:00,2023-11-16 10:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-rm2rv-1167110538,Failed,2023-11-16 10:15:00+09:00,2023-11-17 10:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-rnqjn-4238665228,Running,2024-01-07 00:30:00+09:00,2024-01-08 14:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-rr99f-3748743721,Running,2024-01-31 16:45:00+09:00,2024-02-02 16:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-rrwws-2469824232,Running,2024-01-10 16:45:00+09:00,2024-01-11 04:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-rrwws-2469824232,Succeeded,2024-01-11 04:00:00+09:00,2024-01-12 03:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-rslnc-1162756063,Running,2023-12-26 18:00:00+09:00,2023-12-26 20:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-s25z9-4134201226,Running,2024-01-19 19:00:00+09:00,2024-01-19 22:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-s45qr-2725211470,Running,2024-01-08 16:15:00+09:00,2024-01-12 07:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-s45qr-2725211470,Running,2024-01-14 15:00:00+09:00,2024-01-17 11:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-s6hwn-3819247695,Running,2024-01-11 09:15:00+09:00,2024-01-11 21:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-s6hwn-3819247695,Succeeded,2024-01-11 21:15:00+09:00,2024-01-12 21:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-sbk8h-2282085431,Running,2023-11-11 16:00:00+09:00,2023-11-11 16:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-sdr6p-2305999510,Pending,2023-11-28 17:15:00+09:00,2023-11-28 17:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-sdr6p-2305999510,Running,2023-11-28 17:30:00+09:00,2023-11-29 08:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-sf2pm-2002928831,Failed,2023-12-05 09:00:00+09:00,2023-12-06 09:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-sm76l-3164891348,Pending,2023-11-22 18:15:00+09:00,2023-11-22 18:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-sm76l-3164891348,Running,2023-11-22 18:30:00+09:00,2023-11-23 09:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-smptn-3766656231,Running,2023-11-30 15:00:00+09:00,2023-11-30 15:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-sp6p4-1227093464,Running,2023-12-29 17:15:00+09:00,2023-12-29 17:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-sp6p4-1227093464,Failed,2023-12-29 17:30:00+09:00,2023-12-30 17:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-sq4js-4215513372,Running,2023-11-14 14:45:00+09:00,2023-11-15 15:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-sqx2x-925940323,Running,2023-12-23 12:00:00+09:00,2023-12-23 12:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-sqx2x-925940323,Failed,2023-12-23 12:30:00+09:00,2023-12-24 12:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-szqsp-3123808704,Running,2024-01-30 16:45:00+09:00,2024-02-01 19:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-t6dns-976891770,Pending,2023-12-05 10:45:00+09:00,2023-12-05 11:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-t6dns-976891770,Failed,2023-12-05 11:00:00+09:00,2023-12-06 11:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-t7dvb-3880253144,Running,2023-11-11 16:00:00+09:00,2023-11-11 16:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-tnpvx-3557156973,Pending,2023-12-08 20:30:00+09:00,2023-12-08 20:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-tnpvx-3557156973,Failed,2023-12-08 20:45:00+09:00,2023-12-09 20:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-tprgk-2200706697,Running,2023-12-17 00:30:00+09:00,2023-12-18 13:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-trlmd-1908682428,Running,2023-12-22 23:45:00+09:00,2023-12-23 00:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-trlmd-1908682428,Failed,2023-12-23 00:00:00+09:00,2023-12-23 23:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-tspdw-3706195323,Running,2024-01-08 09:00:00+09:00,2024-01-08 09:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-twzkn-2040448825,Running,2023-12-04 09:15:00+09:00,2023-12-04 17:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-txcqs-569817102,Running,2024-01-13 16:15:00+09:00,2024-01-22 10:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-tz82p-1112139773,Running,2023-11-17 17:00:00+09:00,2023-11-17 17:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-tz82p-1112139773,Failed,2023-11-17 17:30:00+09:00,2023-11-18 17:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-v7hdd-1755740506,Running,2023-12-05 10:15:00+09:00,2023-12-05 10:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vd7wk-4198087334,Pending,2024-02-06 16:00:00+09:00,2024-02-06 16:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vd7wk-4198087334,Running,2024-02-06 16:15:00+09:00,2024-02-06 18:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vd7wk-4198087334,Failed,2024-02-06 18:30:00+09:00,2024-02-07 18:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vdvrm-1573875290,Running,2023-12-19 22:00:00+09:00,2023-12-20 08:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vfncf-1169673928,Failed,2024-01-30 14:15:00+09:00,2024-01-31 14:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vh48v-4161684797,Pending,2023-12-19 08:45:00+09:00,2023-12-19 09:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vh48v-4161684797,Running,2023-12-19 09:00:00+09:00,2023-12-20 10:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vh48v-4161684797,Failed,2023-12-20 10:15:00+09:00,2023-12-21 10:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vj5n4-2599679878,Running,2023-11-11 17:00:00+09:00,2023-11-18 07:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vj5n4-2599679878,Failed,2023-11-18 07:15:00+09:00,2023-11-19 07:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vlhgh-266319022,Running,2024-01-29 07:45:00+09:00,2024-01-30 09:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vm5zb-1498268849,Running,2023-12-22 14:00:00+09:00,2023-12-23 10:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vx26c-2414684416,Running,2023-12-11 08:45:00+09:00,2023-12-29 18:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vx26c-2414684416,Succeeded,2023-12-29 18:15:00+09:00,2023-12-30 18:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vz4j7-954837668,Running,2024-01-30 15:45:00+09:00,2024-02-08 00:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-vzp6m-2425280966,Running,2024-01-02 18:30:00+09:00,2024-01-08 08:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-w4475-3615018934,Running,2023-11-16 11:00:00+09:00,2023-11-17 09:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-w48xp-3238751770,Running,2023-11-30 09:45:00+09:00,2023-12-01 10:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-w56p4-85501619,Running,2023-11-24 18:30:00+09:00,2023-11-24 19:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-w56p4-85501619,Failed,2023-11-24 19:00:00+09:00,2023-11-25 19:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-w5kwp-2895921023,Running,2023-12-19 08:45:00+09:00,2023-12-19 20:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-w5kwp-2895921023,Failed,2023-12-19 20:00:00+09:00,2023-12-20 19:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-w8jb5-714416263,Running,2024-01-10 09:45:00+09:00,2024-01-18 16:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-wb672-2627491713,Running,2023-11-25 12:00:00+09:00,2023-11-27 11:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-wh6w8-2576682873,Running,2024-01-24 10:30:00+09:00,2024-01-24 11:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-wh6w8-2576682873,Succeeded,2024-01-24 11:00:00+09:00,2024-01-25 11:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-whhhj-3195655828,Running,2024-01-18 14:00:00+09:00,2024-01-18 15:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-whhhj-3195655828,Failed,2024-01-18 15:00:00+09:00,2024-01-18 15:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-whhhj-3195655828,Running,2024-01-18 15:45:00+09:00,2024-01-24 17:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-wqlkc-1074142559,Running,2024-01-23 15:45:00+09:00,2024-01-29 07:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-wxhvs-367690607,Failed,2023-12-26 15:30:00+09:00,2023-12-27 15:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-x5md5-3046812994,Failed,2023-12-12 13:30:00+09:00,2023-12-13 13:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-x8kqd-3503434973,Running,2023-11-08 21:15:00+09:00,2024-01-03 13:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-x8wqj-3920677999,Running,2023-11-24 15:15:00+09:00,2023-11-27 06:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-x9n97-1477738876,Running,2023-12-05 10:30:00+09:00,2023-12-05 10:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xbmsn-2863426337,Running,2023-12-19 08:45:00+09:00,2023-12-19 21:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xbmsn-2863426337,Failed,2023-12-19 21:00:00+09:00,2023-12-20 21:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xcwhc-3168286880,Running,2023-12-29 15:30:00+09:00,2023-12-31 14:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xcwhc-3168286880,Failed,2023-12-31 14:30:00+09:00,2024-01-01 14:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xl8wt-1561883944,Failed,2024-02-01 20:00:00+09:00,2024-02-02 20:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xlg8b-499014560,Failed,2023-12-12 13:45:00+09:00,2023-12-13 13:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xnpsz-830121636,Running,2023-11-14 14:45:00+09:00,2023-11-20 17:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xrl69-3799078920,Running,2024-01-29 15:00:00+09:00,2024-02-08 00:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xw6jq-3670536273,Running,2023-11-20 17:30:00+09:00,2023-11-21 09:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xw6jq-3670536273,Succeeded,2023-11-21 09:30:00+09:00,2023-11-22 09:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xxrgv-1564867432,Pending,2023-12-14 17:00:00+09:00,2023-12-14 17:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xxrgv-1564867432,Running,2023-12-14 17:15:00+09:00,2023-12-20 08:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xxzhb-877654433,Running,2024-01-13 02:45:00+09:00,2024-01-16 17:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xzlvm-3417980908,Pending,2023-12-15 19:15:00+09:00,2023-12-16 07:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xzlvm-3417980908,Running,2023-12-16 07:00:00+09:00,2023-12-16 18:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-xzlvm-3417980908,Failed,2023-12-16 18:45:00+09:00,2023-12-17 18:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-z4hc6-3142920312,Running,2023-11-22 21:30:00+09:00,2023-11-25 11:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zfggz-1842294677,Running,2023-12-04 10:00:00+09:00,2023-12-07 15:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zftsd-2070572872,Pending,2023-12-08 16:30:00+09:00,2023-12-08 16:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zftsd-2070572872,Running,2023-12-08 16:45:00+09:00,2023-12-13 16:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zftsd-2070572872,Failed,2023-12-13 16:30:00+09:00,2023-12-14 16:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zhd7x-482888682,Running,2023-12-21 11:15:00+09:00,2023-12-22 14:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zjp92-3873447848,Running,2024-01-17 11:15:00+09:00,2024-01-17 12:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zjp92-3873447848,Failed,2024-01-17 12:30:00+09:00,2024-01-17 13:00:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zjp92-3873447848,Running,2024-01-17 13:00:00+09:00,2024-01-25 04:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zjp92-3873447848,Failed,2024-01-25 04:15:00+09:00,2024-01-26 04:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zjp92-3873447848,Pending,2024-01-26 17:00:00+09:00,2024-01-26 17:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zjp92-3873447848,Running,2024-01-26 17:30:00+09:00,2024-01-27 07:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zjp92-3873447848,Failed,2024-01-27 07:45:00+09:00,2024-01-28 07:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zr9h2-65911450,Running,2023-11-17 19:15:00+09:00,2023-11-17 19:45:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zr9h2-65911450,Failed,2023-11-17 19:45:00+09:00,2023-11-18 19:30:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zwfd5-1679737841,Running,2023-11-23 06:30:00+09:00,2023-11-23 17:15:00+09:00
ns-16904409679649498,violet-run-pipeline-gpu-zx5g2-2826168249,Running,2023-11-16 10:15:00+09:00,2023-11-17 09:15:00+09:00
ns-1690441020642881,instance-2407-0,Running,2024-01-12 13:45:00+09:00,2024-01-12 14:00:00+09:00
ns-1690441020642881,instance-2408-0,Running,2024-01-12 14:00:00+09:00,2024-01-15 14:30:00+09:00
ns-1690441020642881,instance-2411-0,Pending,2024-01-12 17:15:00+09:00,2024-01-12 17:30:00+09:00
ns-1690441020642881,instance-2411-0,Running,2024-01-12 17:30:00+09:00,2024-01-13 17:15:00+09:00
ns-1690441020642881,instance-2414-0,Running,2024-01-14 01:30:00+09:00,2024-01-15 01:30:00+09:00
ns-1690441020642881,instance-2418-0,Running,2024-01-15 09:15:00+09:00,2024-01-16 09:15:00+09:00
ns-1690441020642881,instance-2418-0,Pending,2024-01-16 09:45:00+09:00,2024-01-16 10:00:00+09:00
ns-1690441020642881,instance-2418-0,Running,2024-01-16 10:00:00+09:00,2024-01-17 09:45:00+09:00
ns-1690441020642881,instance-2418-0,Running,2024-01-17 10:15:00+09:00,2024-01-19 09:45:00+09:00
ns-1690441020642881,instance-2434-0,Pending,2024-01-16 09:45:00+09:00,2024-01-16 10:00:00+09:00
ns-1690441020642881,instance-2434-0,Running,2024-01-16 10:00:00+09:00,2024-01-17 09:45:00+09:00
ns-1690441020642881,instance-2434-0,Running,2024-01-17 10:15:00+09:00,2024-01-19 10:15:00+09:00
ns-1690441020642881,instance-2434-0,Running,2024-01-19 12:45:00+09:00,2024-01-20 13:00:00+09:00
ns-1690441020642881,instance-2466-0,Pending,2024-01-19 09:45:00+09:00,2024-01-19 10:15:00+09:00
ns-1690441020642881,instance-2466-0,Running,2024-01-19 10:15:00+09:00,2024-01-20 09:45:00+09:00
ns-1690441020642881,instance-2476-0,Pending,2024-01-22 10:15:00+09:00,2024-01-22 10:45:00+09:00
ns-1690441020642881,instance-2476-0,Running,2024-01-22 10:45:00+09:00,2024-01-22 17:00:00+09:00
ns-1690441020642881,instance-2479-0,Running,2024-01-22 17:00:00+09:00,2024-01-23 16:15:00+09:00
ns-1690441020642881,instance-2485-0,Running,2024-01-23 16:15:00+09:00,2024-01-24 16:15:00+09:00
ns-1690441020642881,instance-2510-0,Running,2024-01-24 16:15:00+09:00,2024-01-25 09:15:00+09:00
ns-1690441020642881,instance-2521-0,Running,2024-01-25 09:30:00+09:00,2024-01-26 09:15:00+09:00
ns-1690441020642881,instance-2530-0,Running,2024-01-26 09:30:00+09:00,2024-01-26 14:00:00+09:00
ns-1690441020642881,instance-2544-0,Pending,2024-01-29 13:45:00+09:00,2024-01-29 14:15:00+09:00
ns-1690441020642881,instance-2544-0,Running,2024-01-29 14:15:00+09:00,2024-01-30 12:45:00+09:00
ns-1690441020642881,instance-2553-0,Running,2024-01-30 09:45:00+09:00,2024-01-30 16:00:00+09:00
ns-1690441020642881,instance-2555-0,Running,2024-01-30 13:00:00+09:00,2024-01-31 10:15:00+09:00
ns-1690441020642881,instance-2560-0,Running,2024-01-30 16:00:00+09:00,2024-01-30 16:45:00+09:00
ns-1690441020642881,instance-2563-0,Pending,2024-01-30 16:45:00+09:00,2024-01-30 17:15:00+09:00
ns-1690441020642881,instance-2563-0,Running,2024-01-30 17:15:00+09:00,2024-01-31 10:15:00+09:00
ns-1690441020642881,instance-2573-0,Running,2024-01-31 10:15:00+09:00,2024-01-31 13:15:00+09:00
ns-1690441020642881,instance-2581-0,Pending,2024-01-31 13:45:00+09:00,2024-01-31 14:00:00+09:00
ns-1690441020642881,instance-2581-0,Running,2024-01-31 14:00:00+09:00,2024-01-31 14:15:00+09:00
ns-1690441020642881,instance-2586-0,Running,2024-01-31 14:15:00+09:00,2024-01-31 14:45:00+09:00
ns-1690441020642881,instance-2589-0,Running,2024-01-31 14:45:00+09:00,2024-01-31 15:30:00+09:00
ns-1690441020642881,instance-2600-0,Pending,2024-02-01 13:15:00+09:00,2024-02-01 13:30:00+09:00
ns-1690441020642881,instance-2600-0,Running,2024-02-01 13:30:00+09:00,2024-02-01 13:45:00+09:00
ns-1690441020642881,instance-2607-0,Running,2024-02-02 08:45:00+09:00,2024-02-02 11:30:00+09:00
ns-1690441020642881,instance-2608-0,Running,2024-02-02 09:45:00+09:00,2024-02-02 11:30:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-9fv9x-2746955907,Running,2024-01-31 15:30:00+09:00,2024-01-31 15:45:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-fg96r-1405871495,Failed,2024-02-02 08:45:00+09:00,2024-02-03 08:45:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-g8cgl-693057264,Pending,2024-01-31 13:15:00+09:00,2024-01-31 13:30:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-g8cgl-693057264,Failed,2024-01-31 13:30:00+09:00,2024-02-01 13:15:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-mtvnv-3509786754,Running,2024-02-01 14:00:00+09:00,2024-02-01 14:15:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-mtvnv-3509786754,Failed,2024-02-01 14:15:00+09:00,2024-02-02 14:00:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-p5nkp-3120797325,Pending,2024-01-26 17:30:00+09:00,2024-01-26 17:45:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-p5nkp-3120797325,Running,2024-01-26 17:45:00+09:00,2024-01-26 19:30:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-p5nkp-3120797325,Failed,2024-01-26 19:30:00+09:00,2024-01-27 19:30:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-rh2st-110049672,Running,2024-01-26 14:00:00+09:00,2024-01-26 15:30:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-rh2st-110049672,Failed,2024-01-26 15:30:00+09:00,2024-01-27 15:30:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-rq2cx-1072744327,Running,2024-01-31 15:45:00+09:00,2024-02-01 12:30:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-rq2cx-1072744327,Failed,2024-02-01 12:30:00+09:00,2024-02-02 12:30:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-tbk4s-1879259355,Failed,2024-01-31 13:45:00+09:00,2024-02-01 13:45:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-tmdkg-1992501200,Running,2024-01-29 10:30:00+09:00,2024-01-29 10:45:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-tmdkg-1992501200,Failed,2024-01-29 10:45:00+09:00,2024-01-30 10:30:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-xpxvs-3011364596,Running,2024-01-29 10:45:00+09:00,2024-01-29 13:45:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-xz225-4251640718,Running,2024-02-02 11:30:00+09:00,2024-02-07 19:45:00+09:00
ns-1690441020642881,violet-run-pipeline-gpu-xz225-4251640718,Succeeded,2024-02-07 19:45:00+09:00,2024-02-08 00:00:00+09:00
ns-16904411186545339,instance-646-0,Running,2023-11-16 13:45:00+09:00,2023-11-17 13:45:00+09:00
ns-16904411186545339,instance-646-0,Pending,2023-11-20 11:15:00+09:00,2023-11-20 11:45:00+09:00
ns-16904411186545339,instance-646-0,Running,2023-11-20 11:45:00+09:00,2023-11-21 13:45:00+09:00
ns-16904411186545339,instance-646-0,Pending,2023-11-28 11:15:00+09:00,2023-11-28 14:30:00+09:00
ns-16904411186545339,instance-646-0,Running,2023-11-28 14:30:00+09:00,2023-11-29 11:15:00+09:00
ns-16904411186545339,instance-646-0,Pending,2023-11-29 13:45:00+09:00,2023-11-29 16:15:00+09:00
ns-16904411186545339,instance-646-0,Running,2023-11-29 16:15:00+09:00,2023-11-30 13:45:00+09:00
ns-16904411186545339,instance-646-0,Running,2024-02-01 10:15:00+09:00,2024-02-02 10:15:00+09:00
ns-16904411186545339,instance-646-0,Pending,2024-02-02 10:30:00+09:00,2024-02-02 10:45:00+09:00
ns-16904411186545339,instance-646-0,Running,2024-02-02 10:45:00+09:00,2024-02-03 10:30:00+09:00
